gauge_id,dominant_forcing,dominant_peak_te,dominant_peak_lag,attribute,z_score,spearman_with_dom_forcing,driver_score,is_eligible
03473000,PRCP,0.0057555360388759,1,zero_q_freq,-0.29841459198804116,-0.13363063739029463,0.03987733213392665,True
03473000,PRCP,0.0057555360388759,1,hfd_mean,-0.3152462572707795,-0.2376828116306632,0.07492861678416227,True
03473000,PRCP,0.0057555360388759,1,soil_depth_pelletier,-0.603491669636063,0.15977356795013078,0.0964220172859354,True
03473000,PRCP,0.0057555360388759,1,soil_depth_statsgo,-0.4040447990477327,0.13386290106907564,0.054086608962401195,True
03473000,PRCP,0.0057555360388759,1,soil_porosity,0.19050077708260463,-0.09520569844529414,0.018136759536520657,False
03473000,PRCP,0.0057555360388759,1,soil_conductivity,-0.44789746799995056,0.1473560876296892,0.06600041854371662,True
03473000,PRCP,0.0057555360388759,1,max_water_content,-0.07372285879732164,0.07636861316133706,0.005630112484640531,False
03473000,PRCP,0.0057555360388759,1,sand_frac,-0.18096965645779411,0.11701181361022386,0.02117558771054565,True
03473000,PRCP,0.0057555360388759,1,silt_frac,0.3689894805060537,-0.09235142335119081,0.034076703726350535,False
03473000,PRCP,0.0057555360388759,1,clay_frac,0.6236907234798846,-0.07703460443619549,0.04804576817379749,False
03473000,PRCP,0.0057555360388759,1,water_frac,-0.10846742647487503,0.07516898073255375,0.008153385890799572,False
03473000,PRCP,0.0057555360388759,1,organic_frac,-0.15419534225054646,0.17043998086827894,0.02628105118316086,True
03473000,PRCP,0.0057555360388759,1,other_frac,-0.47459608287883426,-0.002062054178100634,0.000978642835610495,False
03473000,PRCP,0.0057555360388759,1,gauge_lat,-0.4979045908469887,0.12619820844680155,0.06283466734232772,True
03473000,PRCP,0.0057555360388759,1,gauge_lon,0.8601382389596358,-0.2715882080972612,0.23360340303498134,True
03473000,PRCP,0.0057555360388759,1,elev_mean,0.19957853654783303,-0.1953378088599921,0.03898523402473756,True
03473000,PRCP,0.0057555360388759,1,slope_mean,0.22171997321567402,-0.02691957235326455,0.0059686068611432145,False
03473000,PRCP,0.0057555360388759,1,area_gages2,-0.004587714610945862,0.18059920313933323,0.0008285376029674988,True
03473000,PRCP,0.0057555360388759,1,area_geospa_fabric,-0.01387705217972809,0.17031201353253472,0.002363428698625541,True
03473000,PRCP,0.0057555360388759,1,frac_forest,0.5991417090558564,0.17235626649393695,0.10326582807366402,True
03473000,PRCP,0.0057555360388759,1,lai_max,0.975940361903606,0.08763159399934539,0.085523209561911,False
03473000,PRCP,0.0057555360388759,1,lai_diff,1.1760576049010623,-0.021294991404484924,0.02504413658754725,False
03473000,PRCP,0.0057555360388759,1,gvf_max,0.8518965997376718,0.11574826262555649,0.09860555135625461,True
03473000,PRCP,0.0057555360388759,1,gvf_diff,0.8341056180101879,-0.2430380299905624,0.20271938620525662,True
03473000,PRCP,0.0057555360388759,1,dom_land_cover_frac,-0.05973837693104208,0.002175796707930847,0.00012997856386369342,False
03473000,PRCP,0.0057555360388759,1,root_depth_50,0.36825461955530814,0.05508554089442193,0.020285504905073717,False
03473000,PRCP,0.0057555360388759,1,root_depth_99,0.3251282320367789,0.10116171577890302,0.03289052980100186,True
03479000,VP,0.0017123533066715,30,p_mean,0.5072969884355432,0.24166803040365553,0.12259746402492373,True
03479000,VP,0.0017123533066715,30,pet_mean,-0.22270204345528288,-0.2541748226082701,0.05660525238974579,True
03479000,VP,0.0017123533066715,30,p_seasonality,0.2864808402522803,-0.2680839468825767,0.07680091436106826,True
03479000,VP,0.0017123533066715,30,frac_snow,-0.42888521725776263,0.3124324767188057,0.13399767065592585,True
03479000,VP,0.0017123533066715,30,aridity,-0.6273254039095939,-0.31372847546385596,0.19680984258830456,True
03479000,VP,0.0017123533066715,30,high_prec_freq,-0.5898500320620925,-0.47038916362857236,0.2774590632479743,True
03479000,VP,0.0017123533066715,30,high_prec_dur,-0.921442913531117,-0.06713899045118259,0.06186474697287552,False
03479000,VP,0.0017123533066715,30,low_prec_freq,-0.7987189563164615,-0.4999579508467731,0.39932589270245133,True
03479000,VP,0.0017123533066715,30,low_prec_dur,-0.7222210333773783,-0.2670497470107324,0.1928689442492586,True
03479000,VP,0.0017123533066715,30,glim_1st_class_frac,0.818380662862204,-0.0958252376652735,0.07842152151943477,False
03479000,VP,0.0017123533066715,30,glim_2nd_class_frac,-0.7404096403207459,0.07594797959825546,0.056232616257431665,False
03479000,VP,0.0017123533066715,30,carbonate_rocks_frac,-0.455193183532494,-0.020353648636680124,0.009264842119432232,False
03479000,VP,0.0017123533066715,30,geol_porostiy,-1.6728561411009089,-0.08315484043427042,0.13910608548273543,False
03479000,VP,0.0017123533066715,30,geol_permeability,-0.18093342716471716,-0.07966183251102077,0.014413488370440675,False
03479000,VP,0.0017123533066715,30,q_mean,0.20837946147090647,0.42838529013922716,0.08926669606127018,True
03479000,VP,0.0017123533066715,30,runoff_ratio,0.29920550215523967,0.4988138840392678,0.14924785865597462,True
03479000,VP,0.0017123533066715,30,slope_fdc,0.19199816283725266,0.23933343357864967,0.04595157955263237,True
03479000,VP,0.0017123533066715,30,baseflow_index,0.6210371065039498,0.17355083746691283,0.10778150993178882,True
03479000,VP,0.0017123533066715,30,stream_elas,-0.21687107087325372,-0.36176382195203766,0.0784561074699395,True
03479000,VP,0.0017123533066715,30,q5,0.5954178096229895,0.3363878200960184,0.20029129902542353,True
03479000,VP,0.0017123533066715,30,q95,-0.0860783566333905,0.4929722881186617,0.04243424442705669,True
03479000,VP,0.0017123533066715,30,high_q_freq,-0.7479084672640469,-0.05420681784565044,0.04054173805020181,False
03479000,VP,0.0017123533066715,30,high_q_dur,-0.5423186551178909,-0.0333387326278305,0.018080216642059985,False
03479000,VP,0.0017123533066715,30,low_q_freq,-1.0259085407574002,-0.11841519553684102,0.12148316045670278,True
03479000,VP,0.0017123533066715,30,low_q_dur,-0.6587840896379278,-0.107211131236458,0.07062898749066238,True
03479000,VP,0.0017123533066715,30,zero_q_freq,-0.29841459198804116,-0.29858556163266836,0.08910228854813285,True
03479000,VP,0.0017123533066715,30,hfd_mean,-0.42707676038684667,0.0033939212388361104,0.0014494648876902394,False
03479000,VP,0.0017123533066715,30,soil_depth_pelletier,-0.6048787707476808,-0.15901555452558933,0.09618513315119928,True
03479000,VP,0.0017123533066715,30,soil_depth_statsgo,0.289233442144706,0.003959578860745266,0.0011452426233367666,False
03479000,VP,0.0017123533066715,30,soil_porosity,-0.625153064594735,-0.002304841338565609,0.0014408786262089216,False
03479000,VP,0.0017123533066715,30,soil_conductivity,0.2537190947421121,0.14630093252403356,0.037119340159924616,True
03479000,VP,0.0017123533066715,30,max_water_content,0.22797209285133194,-0.003999278079970771,0.000911723793785393,False
03479000,VP,0.0017123533066715,30,sand_frac,0.897051798679552,0.07500665467253342,0.06728485448693212,False
03479000,VP,0.0017123533066715,30,silt_frac,0.059842872802951336,0.13490412932087747,0.00807305065154217,True
03479000,VP,0.0017123533066715,30,clay_frac,-0.5577052760588518,-0.21983119623495784,0.12260101798256479,True
03479000,VP,0.0017123533066715,30,water_frac,-0.10846742647487503,0.005089199494017165,0.0005520123719332781,False
03479000,VP,0.0017123533066715,30,organic_frac,-0.15419534225054646,0.06724449036617358,0.010368787206475709,False
03479000,VP,0.0017123533066715,30,other_frac,-0.5838681799918696,0.021683563073896243,0.012660342507694709,False
03479000,VP,0.0017123533066715,30,gauge_lat,-0.5771412895365684,0.3520904102014942,0.2032059133771497,True
03479000,VP,0.0017123533066715,30,gauge_lon,0.8614821793028536,-0.13179967206759474,0.11354306872419297,True
03479000,VP,0.0017123533066715,30,elev_mean,0.35700917169020546,0.15681544266123584,0.055984551292720716,True
03479000,VP,0.0017123533066715,30,slope_mean,0.7639028236861382,0.2711351958538159,0.20712094171342407,True
03479000,VP,0.0017123533066715,30,area_gages2,-0.3272822001405311,-0.03252063941497748,0.010643426417710704,False
03479000,VP,0.0017123533066715,30,area_geospa_fabric,-0.33354195203373516,-0.03939633703742518,0.013140331158441732,False
03479000,VP,0.0017123533066715,30,frac_forest,0.9332495818961517,0.29057603977603597,0.2711799676300251,True
03479000,VP,0.0017123533066715,30,lai_max,1.0533086345360347,0.10398563389143275,0.10952896604554906,True
03479000,VP,0.0017123533066715,30,lai_diff,1.2961654973995198,0.08383018376289725,0.10865779183412887,False
03479000,VP,0.0017123533066715,30,gvf_max,0.8946234906819459,0.1426005881810873,0.12757383597186298,True
03479000,VP,0.0017123533066715,30,gvf_diff,0.9257004502901321,-0.009018538349343342,0.008348465010945957,False
03479000,VP,0.0017123533066715,30,dom_land_cover_frac,1.0330762608126711,0.08581965432734774,0.08865824759673238,False
03479000,VP,0.0017123533066715,30,root_depth_50,0.36167533809130753,0.008579216938294056,0.003102891186716175,False
03479000,VP,0.0017123533066715,30,root_depth_99,0.5634519478230793,0.03645812138426652,0.020542399507935228,False
03488000,PRCP,0.0032942282655383,1,p_mean,0.011691461559155257,0.34448719252364957,0.004027558769011565,True
03488000,PRCP,0.0032942282655383,1,pet_mean,-0.3162690080332554,-0.12188277528686141,0.03854774443631583,True
03488000,PRCP,0.0032942282655383,1,p_seasonality,0.2657493658671472,-0.24402651422470364,0.06484989140998537,True
03488000,PRCP,0.0032942282655383,1,frac_snow,-0.47250855447725415,-0.14635626614887895,0.06915458775669507,True
03488000,PRCP,0.0032942282655383,1,aridity,-0.4205287318606592,-0.2760322562194351,0.11607949466059561,True
03488000,PRCP,0.0032942282655383,1,high_prec_freq,-0.5788494658564262,-0.18821394427407395,0.10894754110977886,True
03488000,PRCP,0.0032942282655383,1,high_prec_dur,-0.9634265087264365,0.22663500240840795,0.21834616912554,True
03488000,PRCP,0.0032942282655383,1,low_prec_freq,-0.8457069180314564,-0.22362171797035157,0.18911843390960556,True
03488000,PRCP,0.0032942282655383,1,low_prec_dur,-0.7716645596226238,0.063306326673527,0.04885124869385317,False
03488000,PRCP,0.0032942282655383,1,glim_1st_class_frac,-0.4298811528422154,-0.14542351398326533,0.06251482784149213,True
03488000,PRCP,0.0032942282655383,1,glim_2nd_class_frac,0.18200631958139885,0.15341627439970723,0.027922731467380692,True
03488000,PRCP,0.0032942282655383,1,carbonate_rocks_frac,0.24091141798480084,-0.11985816534883262,0.028875200571243986,True
03488000,PRCP,0.0032942282655383,1,geol_porostiy,0.11970169050393913,0.047351355343208126,0.005668037282234743,False
03488000,PRCP,0.0032942282655383,1,geol_permeability,-1.076332569607711,0.08825592900593986,0.09499273085007896,False
03488000,PRCP,0.0032942282655383,1,q_mean,-0.1703169710794166,0.2767489731842415,0.0471350468620787,True
03488000,PRCP,0.0032942282655383,1,runoff_ratio,-0.04769446428777871,0.23081509576016385,0.011008602341813358,True
03488000,PRCP,0.0032942282655383,1,slope_fdc,1.0639642351512861,0.2009306454625533,0.21378302051801976,True
03488000,PRCP,0.0032942282655383,1,baseflow_index,0.23825406915507585,0.02138797708286331,0.005095772570987692,False
03488000,PRCP,0.0032942282655383,1,stream_elas,0.012088567865788186,-0.12343783212478769,0.001492186610846265,True
03488000,PRCP,0.0032942282655383,1,q5,-0.1350434183312921,0.1804337500428208,0.024366390388116443,True
03488000,PRCP,0.0032942282655383,1,q95,-0.23498454328573146,0.30512171520948117,0.07169888689505896,True
03488000,PRCP,0.0032942282655383,1,high_q_freq,-0.6154879051216258,-0.026059068404268595,0.016039041421564426,False
03488000,PRCP,0.0032942282655383,1,high_q_dur,-0.5135168774899677,-0.046558794690138634,0.02390872686897648,False
03488000,PRCP,0.0032942282655383,1,low_q_freq,-0.3492193392296206,0.010558322600978113,0.0036871704420867457,False
03488000,PRCP,0.0032942282655383,1,low_q_dur,-0.3350161621464266,0.09369639617833582,0.03138980705461718,False
03488000,PRCP,0.0032942282655383,1,zero_q_freq,-0.29841459198804116,-0.13363063739029463,0.03987733213392665,True
03488000,PRCP,0.0032942282655383,1,hfd_mean,-0.48075540188255844,-0.2376828116306632,0.11426729562607593,True
03488000,PRCP,0.0032942282655383,1,soil_depth_pelletier,-0.6039385803477505,0.15977356795013078,0.09649342180489684,True
03488000,PRCP,0.0032942282655383,1,soil_depth_statsgo,-0.9738330112285417,0.13386290106907564,0.13036011203988632,True
03488000,PRCP,0.0032942282655383,1,soil_porosity,0.23786645198408582,-0.09520569844529414,0.02264624169784891,False
03488000,PRCP,0.0032942282655383,1,soil_conductivity,-0.5434462226304658,0.1473560876296892,0.0800801092039585,True
03488000,PRCP,0.0032942282655383,1,max_water_content,-0.45191883965976315,0.07636861316133706,0.034512415046296756,False
03488000,PRCP,0.0032942282655383,1,sand_frac,-0.2466701606326887,0.11701181361022386,0.028863322859156153,True
03488000,PRCP,0.0032942282655383,1,silt_frac,0.38834882621252287,-0.09235142335119081,0.035864566857490725,False
03488000,PRCP,0.0032942282655383,1,clay_frac,0.8997696975131417,-0.07703460443619549,0.06931340273160014,False
03488000,PRCP,0.0032942282655383,1,water_frac,-0.10846742647487503,0.07516898073255375,0.008153385890799572,False
03488000,PRCP,0.0032942282655383,1,organic_frac,-0.15419534225054646,0.17043998086827894,0.02628105118316086,True
03488000,PRCP,0.0032942282655383,1,other_frac,-0.5838681799918696,-0.002062054178100634,0.0012039678200122476,False
03488000,PRCP,0.0032942282655383,1,gauge_lat,-0.4508553405162968,0.12619820844680155,0.056897136241829314,True
03488000,PRCP,0.0032942282655383,1,gauge_lon,0.8661690093478812,-0.2715882080972612,0.23524128915817094,True
03488000,PRCP,0.0032942282655383,1,elev_mean,0.06805130961217387,-0.1953378088599921,0.013292993709694964,True
03488000,PRCP,0.0032942282655383,1,slope_mean,0.16688622748853393,-0.02691957235326455,0.004492505875640956,False
03488000,PRCP,0.0032942282655383,1,area_gages2,-0.12597785810871956,0.18059920313933323,0.02275150078763474,True
03488000,PRCP,0.0032942282655383,1,area_geospa_fabric,-0.13704553238254175,0.17031201353253472,0.023340500565708876,True
03488000,PRCP,0.0032942282655383,1,frac_forest,0.5151451113056456,0.17235626649393695,0.08878848808724465,True
03488000,PRCP,0.0032942282655383,1,lai_max,0.8436762795556906,0.08763159399934539,0.0739326971969025,False
03488000,PRCP,0.0032942282655383,1,lai_diff,1.1175993624673715,-0.021294991404484924,0.023799268817400507,False
03488000,PRCP,0.0032942282655383,1,gvf_max,0.7925133706317002,0.11574826262555649,0.09173204575814302,True
03488000,PRCP,0.0032942282655383,1,gvf_diff,1.0459482235237152,-0.2430380299905624,0.25420519571733213,True
03488000,PRCP,0.0032942282655383,1,dom_land_cover_frac,0.4060082393879421,0.002175796707930847,0.0008833913906530837,False
03488000,PRCP,0.0032942282655383,1,root_depth_50,0.3243788411793572,0.05508554089442193,0.01786858392107068,False
03488000,PRCP,0.0032942282655383,1,root_depth_99,0.3726775011067512,0.10116171577890302,0.03770069544415298,True
03498500,PRCP,0.0045178353820931,1,p_mean,0.7606096504630953,0.34448719252364957,0.2620202830944261,True
